,To,From,Reason for dishing,Server,Room,v1 norm,v2 norm,v3 norm,Avg %,IH per Praise,IH per person,day_of_week,tag,Kmean tag
6529,JessicaZartler,iviangita,subject matter experts efforts decentralized coordination,Telegram,te praise,0.0010446001502200295,0.0029016670839445264,0.29016670839445263,0.44942071525298966,0.2251298866623195,0.031336422456073675,Sunday,TEC4,#2 cluster
6530,JessicaZartler,Tonga2020,warm welcome gave beginning warm welcome gives everyone,Telegram,te praise,0.0015021552673231762,0.003755388168307941,0.2503592112205294,0.46892624230600394,0.23490085833750585,0.04055614470032984,Saturday,TEC16,#2 cluster
6531,JessicaZartler,iviangita,always available help everybody,Telegram,te praise,0.0015021552673231762,0.003755388168307941,0.2503592112205294,0.46892624230600394,0.23490085833750585,0.04055614470032984,Sunday,TEC2,#2 cluster
6532,JessicaZartler,cranders71,valued input nice holiday cheer week onboarding wg sync,Telegram,te praise,0.002166738648950532,0.00902807770396055,0.15046796173267582,0.5260646588096917,0.26352340465319724,0.04874915845152413,Saturday,TEC6,#2 cluster
6533,JessicaZartler,JessicaZartler,communications wg call today amazing discussions feedback get clarity focus,Telegram,te praise,0.0032555926003915974,0.005813558214984996,0.11627116429969993,0.5409143257471813,0.27096210009132626,0.06278325904641589,Tuesday,TEC1,#2 cluster
6534,JessicaZartler,iviangita,warm welcome gave tam,Telegram,te praise,0.0015160925436358116,0.006317052265149216,0.2105684088383072,0.4752893660235704,0.2380883600567985,0.06822072027253881,Sunday,TEC16,#2 cluster
6535,JessicaZartler,iviangita,joining cagatio event last thursday,Telegram,te praise,0.0015160925436358116,0.006317052265149216,0.2105684088383072,0.4752893660235704,0.2380883600567985,0.06822072027253881,Sunday,TEC1,#2 cluster
6536,JessicaZartler,iviangita,interactions mateo,Telegram,te praise,0.002528538510797976,0.007023718085549933,0.14047436171099867,0.5157597333848934,0.25836132246410853,0.0758523258436513,Sunday,TEC17,#2 cluster
6537,JessicaZartler,zeptimusQ,teaching telegram triks,Telegram,te praise,0.0019262787592019407,0.008026161496674754,0.16052322993349508,0.49492277133004436,0.24792339035022468,0.08667816813035915,Sunday,TEC1,#2 cluster
6538,JessicaZartler,GriffGreen,donating commons stack iteration gitcoin grant helping us raise 14 000 dai build future high functioning public goods focused economies,Telegram,commons stack,0.0015338820988557917,0.0095867631178487,0.15977938529747832,0.4834112639069923,0.242156890812939,0.10353181476588584,Wednesday,TEC2,#2 cluster
6539,JessicaZartler,liviade,joining last soft gov call,Telegram,te praise,0.0015338820988557917,0.0095867631178487,0.15977938529747832,0.4834112639069923,0.242156890812939,0.10353181476588584,Monday,TEC2,#2 cluster
6540,JessicaZartler,Tonga2020,warm welcome gave beginning warm welcome gives everyone,Telegram,duplicate,0.0,0.0,0.0,0.0,0.0,1.0,Saturday,TEC16,#6 cluster
6541,JessicaZartler,Tonga2020,warm welcome gave beginning warm welcome gives everyone,Telegram,duplicate,0.0,0.0,0.0,0.0,0.0,1.0,Saturday,TEC16,#6 cluster
6542,JessicaZartler,Tonga2020,warm welcome gave beginning warm welcome gives everyone,Telegram,duplicate,0.0,0.0,0.0,0.0,0.0,1.0,Saturday,TEC16,#6 cluster
6543,liviade,Tonga2020,softgov work dao book club also attending calls,Telegram,te praise,0.0015953410909351352,0.005982529091006758,0.23265390909470723,0.4996041086061587,0.250268428956549,0.00989568316064315,Saturday,TEC1,#2 cluster
6544,liviade,cranders71,onboarding wg forum post,Telegram,te praise,0.0026208071091230727,0.006552017772807683,0.16380044432019206,0.5401773150401276,0.2705929067739304,0.01625650898381926,Sunday,TEC1,#2 cluster
6545,liviade,iviangita,subject matter experts efforts decentralized coordination,Telegram,te praise,0.0010472587110305794,0.002909051975084943,0.29090519750849425,0.4505645139598625,0.22570285373860982,0.02887112410691786,Sunday,TEC4,#2 cluster
6546,liviade,iviangita,amazing person,Telegram,te praise,0.0009472298019237477,0.002960093131011712,0.2960093131011712,0.4468590266808901,0.22384665105408655,0.029377686230916786,Sunday,TEC16,#2 cluster
6547,liviade,iviangita,welcoming comes getting involved community,Telegram,te praise,0.000696121804534303,0.004350761278339394,0.2900507518892929,0.4408742187450563,0.22084866035322745,0.04317948592954977,Sunday,TEC15,#2 cluster
6548,liviade,cranders71,valued input nice holiday cheer week onboarding wg sync,Telegram,te praise,0.0009235897296064379,0.011544871620080475,0.19241452700134123,0.49157941124369386,0.24624858938098293,0.05728901102429507,Saturday,TEC6,#2 cluster
6549,liviade,JessicaZartler,feedback funding proposal forum post,Telegram,te praise,0.0022733813952638283,0.006314948320177301,0.16839862187139468,0.5065779620292616,0.25376186560884667,0.062673220775056,Wednesday,TEC1,#2 cluster
6550,liviade,iviangita,warm welcome gave tam,Telegram,te praise,0.0015245179732110807,0.0063521582217128374,0.2117386073904279,0.4779307068164632,0.23941149611387536,0.0630425134843096,Sunday,TEC16,#2 cluster
6551,liviade,liviade,joining book club last week,Telegram,te praise,0.002208280892537534,0.005520702231343835,0.1840234077114612,0.501992229876124,0.25146471874221843,0.05479066054631498,Monday,TEC2,#2 cluster
6552,liviade,iviangita,interactions mateo,Telegram,te praise,0.0025441720962124962,0.007067144711701379,0.14134289423402757,0.5189486007131187,0.2599587328991493,0.07013845534579044,Sunday,TEC17,#2 cluster
6553,liviade,freedumbs00,hatch params call,Telegram,te praise,0.0014303222693861305,0.008939514183663316,0.17879028367326635,0.4811132180350043,0.24100572262460482,0.08872093921407503,Wednesday,TEC3,#2 cluster
6554,liviade,Tonga2020,softgov work dao book club also attending calls,Telegram,duplicate,0.0,0.0,0.0,0.0,0.0,1.0,Saturday,TEC1,#6 cluster
6555,liviade,Tonga2020,softgov work dao book club also attending calls,Telegram,duplicate,0.0,0.0,0.0,0.0,0.0,1.0,Saturday,TEC1,#6 cluster
6556,liviade,Tonga2020,softgov work dao book club also attending calls,Telegram,duplicate,0.0,0.0,0.0,0.0,0.0,1.0,Saturday,TEC1,#6 cluster
6557,danibelle,GriffGreen,help reaching awesome milestone going release simulator donors gitcoin grant tonight everything merged master starting look dreamy https sim commonsstack org,Telegram,cs ddev team,0.0017767634530599702,0.007773340107137371,0.18507952636041358,0.5007715750534757,0.250853251908689,0.05374554311722446,Wednesday,TEC2,#2 cluster
6558,danibelle,GriffGreen,joining commons stack simulator sync continuing push project finish line,Telegram,cs ddev team,0.00143346002683038,0.008959125167689876,0.1791825033537975,0.48216865610915527,0.2415344269008772,0.08672182844164969,Wednesday,TEC5,#2 cluster
6559,danibelle,GriffGreen,joining commons stack simulator sync yesterday continuing push project finish line,Telegram,cs ddev team,0.00143346002683038,0.008959125167689876,0.1791825033537975,0.48216865610915527,0.2415344269008772,0.08672182844164969,Wednesday,TEC5,#2 cluster
6560,danibelle,GriffGreen,joining commons stack simulator sync sooooo close issues tackle,Telegram,cs ddev team,0.0015505264205939284,0.009690790128712053,0.16151316881186756,0.48865681218890344,0.24478456161293335,0.09380414083698957,Wednesday,TEC5,#2 cluster
6561,freedumbs00,Tonga2020,amazing intros sunday funday workdays,Telegram,te praise,0.0,0.0,0.0,0.0,0.8954405986381906,0.10455940136180936,Saturday,TEC6,#3 cluster
6562,freedumbs00,Tonga2020,amazing intros sunday funday workdays,Telegram,te praise,0.0,0.0,0.0,0.0,0.8954405986381906,0.10455940136180936,Saturday,TEC6,#3 cluster
6563,freedumbs00,JessicaZartler,awesome gifs memes,Telegram,te praise,0.0,0.0,0.0,0.0,0.8954405986381906,0.10455940136180936,Saturday,TEC1,#3 cluster
6564,freedumbs00,sembrestels,attending last week tech spec meeting,Telegram,te praise,0.0,0.0,0.0,0.0,0.8954405986381906,0.10455940136180936,Monday,TEC5,#3 cluster
6565,freedumbs00,JessicaZartler,playing design tennis providing constructive critics feedback tec website design helped get unstuck get closer final visual direction marko,Telegram,te praise,0.0,0.0,0.0,0.0,0.8954405986381906,0.10455940136180936,Monday,TEC1,#3 cluster
6566,freedumbs00,JessicaZartler,communications wg call today amazing discussions feedback get clarity focus,Telegram,te praise,0.0,0.0,0.0,0.0,0.8954405986381906,0.10455940136180936,Tuesday,TEC1,#3 cluster
6567,freedumbs00,zeptimusQ,dive gods war gods peace history telling make want read book badly,Telegram,te praise,0.0,0.0,0.0,0.0,0.8954405986381906,0.10455940136180936,Tuesday,TEC2,#3 cluster
6568,freedumbs00,freedumbs00,hatch params call dishing praise jaja,Telegram,te praise,0.0,0.0,0.0,0.0,0.0,1.0,Wednesday,TEC3,#6 cluster
6569,freedumbs00,cranders71,valued input nice holiday cheer week onboarding wg sync,Telegram,te praise,0.0,0.0,0.0,0.0,0.8954405986381906,0.10455940136180936,Saturday,TEC6,#3 cluster
6570,freedumbs00,iviangita,subject matter experts efforts decentralized coordination,Telegram,te praise,0.0,0.0,0.0,0.0,0.8954405986381906,0.10455940136180936,Sunday,TEC4,#3 cluster
6571,freedumbs00,liviade,joining last soft gov call,Telegram,te praise,0.0,0.0,0.0,0.0,0.8954405986381906,0.10455940136180936,Monday,TEC2,#3 cluster
6572,freedumbs00,Tonga2020,amazing intros sunday funday workdays,Telegram,duplicate,0.0,0.0,0.0,0.0,0.0,1.0,Saturday,TEC6,#6 cluster
6573,daithic,Tonga2020,forum post,Telegram,te praise,0.001969327498912135,0.009846637494560675,0.16411062490934458,0.5351387017217616,0.2680688965695663,0.02086581180585479,Saturday,TEC1,#2 cluster
6574,daithic,Tonga2020,forum post,Telegram,duplicate,0.0,0.0,0.0,0.0,0.0,1.0,Saturday,TEC1,#6 cluster
6575,fabimol,GriffGreen,4h work sunday monday new ui tec interface,Telegram,gardens swarm,0.002196431897099119,0.013727699356869495,0.11439749464057912,0.5757429468230693,0.2884089227017222,0.0055265045806606565,Tuesday,TEC15,#2 cluster
6576,fabimol,fabimol,hours work tec hatch design,Telegram,gardens swarm,0.0019278350459228685,0.014458762844421515,0.12048969037017927,0.5685943830498852,0.28482796783599745,0.009701360853593617,Thursday,TEC15,#2 cluster
6577,fabimol,sembrestels,attending last week tech spec meeting,Telegram,te praise,0.002554437087963111,0.007982615899884722,0.13304359833141202,0.5277691775999752,0.26437725514705257,0.06427291593371234,Monday,TEC5,#2 cluster
6578,akrtws ,iviangita,subject matter experts efforts decentralized coordination,Telegram,te praise,0.0010531387907342642,0.002925385529817401,0.29253855298174003,0.4530943141189167,0.22697011535730396,0.023418493221487594,Sunday,TEC4,#2 cluster
6579,akrtws ,GriffGreen,donating commons stack iteration gitcoin grant helping us raise 14 000 dai build future high functioning public goods focused economies,Telegram,commons stack,0.0015761014647196832,0.00985063415449802,0.16417723590830033,0.49671692607544704,0.24882214257989055,0.07885695981714426,Wednesday,TEC2,#2 cluster
6580,Tam2140,Tonga2020,amazing energy work predisposition,Telegram,te praise,0.0023093366122028175,0.005773341530507044,0.19244471768356813,0.5249644821842787,0.26297228939135797,0.011535832598085455,Saturday,TEC2,#2 cluster
6581,Tam2140,iviangita,subject matter experts efforts decentralized coordination,Telegram,te praise,0.0010531781806009737,0.0029254949461138165,0.2925494946113816,0.4531112609114924,0.22697860457322652,0.023381966777184644,Sunday,TEC4,#2 cluster
6582,Tam2140,iviangita,warm everyone helping projects,Telegram,te praise,0.0017433506745794167,0.003631980572040452,0.24213203813603013,0.48200942647083045,0.2414546634602195,0.029028540686299995,Sunday,TEC2,#2 cluster
6583,Tam2140,cranders71,valued input nice holiday cheer week onboarding wg sync,Telegram,te praise,0.0021945452545895396,0.00914393856078975,0.1523989760131625,0.5328158525982114,0.26690530370843835,0.03654138386480834,Saturday,TEC6,#2 cluster
6584,Tam2140,iviangita,welcoming comes getting involved community,Telegram,te praise,0.0007020230829630367,0.00438764426851898,0.2925096179012653,0.44461167029436605,0.22272087499564786,0.03506816945723894,Sunday,TEC15,#2 cluster
6585,Tam2140,JessicaZartler,feedback funding proposal forum post,Telegram,te praise,0.0033546043634970573,0.004193255454371323,0.1397751818123774,0.5457686463294681,0.2733937917528379,0.03351452028744816,Wednesday,TEC1,#2 cluster
6586,Tam2140,iviangita,joining cagatio event last thursday,Telegram,te praise,0.00154346086984448,0.006431086957685334,0.21436956525617779,0.48386923436171914,0.24238630343227005,0.05140034912230327,Sunday,TEC1,#2 cluster
6587,Tam2140,liviade,joining book club last week,Telegram,te praise,0.0022320895771216127,0.005580223942804032,0.1860074647601344,0.5074044827761821,0.254175897466261,0.04459984147749678,Monday,TEC2,#2 cluster
6588,Tam2140,sembrestels,attending last week tech spec meeting,Telegram,te praise,0.0022320895771216127,0.005580223942804032,0.1860074647601344,0.5074044827761821,0.254175897466261,0.04459984147749678,Monday,TEC5,#2 cluster
6589,Tam2140,JessicaZartler,communications wg call today amazing discussions feedback get clarity focus,Telegram,te praise,0.0006070487066742532,0.0075881088334281655,0.25293696111427216,0.45186549604227694,0.22635455923871362,0.06064782606463473,Tuesday,TEC1,#2 cluster
6590,Tam2140,GriffGreen,donating commons stack iteration gitcoin grant helping us raise 14 000 dai build future high functioning public goods focused economies,Telegram,commons stack,0.0015762999839627082,0.009851874899766926,0.16419791499611544,0.49677949049174225,0.24885348319120176,0.07874093643721085,Wednesday,TEC2,#2 cluster
6591,Tam2140,Tonga2020,amazing energy work predisposition,Telegram,duplicate,0.0,0.0,0.0,0.0,0.0,1.0,Saturday,TEC2,#6 cluster
6592,Tam2140,Tonga2020,amazing energy work predisposition,Telegram,duplicate,0.0,0.0,0.0,0.0,0.0,1.0,Saturday,TEC2,#6 cluster
6593,Tam2140,Tonga2020,amazing energy work predisposition,Telegram,duplicate,0.0,0.0,0.0,0.0,0.0,1.0,Saturday,TEC2,#6 cluster
6594,JuankBell,Tonga2020,overall presence stability mind work gravity,Telegram,duplicate,0.0,0.0,0.0,0.0,0.0,1.0,Saturday,TEC17,#6 cluster
6595,JuankBell,Tonga2020,overall presence stability mind work gravity,Telegram,te praise,0.0,0.0,0.0,0.0,0.9049203555619278,0.0950796444380722,Saturday,TEC17,#3 cluster
6596,JuankBell,Tonga2020,overall presence stability mind work gravity,Telegram,duplicate,0.0,0.0,0.0,0.0,0.0,1.0,Saturday,TEC17,#6 cluster
6597,JuankBell,freedumbs00,hatch params call,Telegram,te praise,0.0,0.0,0.0,0.0,0.9049203555619278,0.0950796444380722,Wednesday,TEC3,#3 cluster
6598,JuankBell,GriffGreen,donating commons stack iteration gitcoin grant helping us raise 14 000 dai build future high functioning public goods focused economies,Telegram,commons stack,0.0,0.0,0.0,0.0,0.9049203555619278,0.0950796444380722,Wednesday,TEC2,#3 cluster
6599,JuankBell,iviangita,onboarding mateo tec project,Telegram,te praise,0.0,0.0,0.0,0.0,0.9049203555619278,0.0950796444380722,Sunday,TEC15,#3 cluster
6600,JuankBell,iviangita,making sure conflict resolutions community,Telegram,te praise,0.0,0.0,0.0,0.0,0.9049203555619278,0.0950796444380722,Sunday,TEC15,#3 cluster
6601,JuankBell,iviangita,subject matter experts efforts decentralized coordination,Telegram,te praise,0.0,0.0,0.0,0.0,0.9049203555619278,0.0950796444380722,Sunday,TEC4,#3 cluster
6602,JuankBell,iviangita,joining cagatio event last thursday,Telegram,te praise,0.0,0.0,0.0,0.0,0.9049203555619278,0.0950796444380722,Sunday,TEC1,#3 cluster
6603,JuankBell,liviade,joining book club last week,Telegram,te praise,0.0,0.0,0.0,0.0,0.9049203555619278,0.0950796444380722,Monday,TEC2,#3 cluster
6604,JuankBell,liviade,joining last soft gov call,Telegram,te praise,0.0,0.0,0.0,0.0,0.9049203555619278,0.0950796444380722,Monday,TEC2,#3 cluster
6605,JuankBell,Tonga2020,overall presence stability mind work gravity,Telegram,duplicate,0.0,0.0,0.0,0.0,0.0,1.0,Saturday,TEC17,#6 cluster
6606,simunstrukan,GriffGreen,help reaching awesome milestone going release simulator donors gitcoin grant tonight everything merged master starting look dreamy https sim commonsstack org,Telegram,cs ddev team,0.001986854190424075,0.00869248708310533,0.1655711825353396,0.5178402434096083,0.2594035195932312,0.04650571318829147,Wednesday,TEC2,#2 cluster
6607,simunstrukan,iviangita,hitting first milestone commons simulator,Telegram,te praise,0.002126604386434342,0.008860851610143092,0.14768086016905152,0.5163204209491385,0.25864218951142914,0.06636907337380335,Sunday,TEC5,#2 cluster
6608,simunstrukan,GriffGreen,joining commons stack simulator sync continuing push project finish line,Telegram,cs ddev team,0.0015841398187517552,0.009900873867198472,0.16501456445330787,0.4992502569522299,0.25009117285354215,0.07415899205496974,Wednesday,TEC5,#2 cluster
6609,Laurenluz,GriffGreen,help reaching awesome milestone going release simulator donors gitcoin grant tonight everything merged master starting look dreamy https sim commonsstack org,Telegram,cs ddev team,0.001990634854108724,0.00870902748672567,0.16588623784239367,0.5188256100319525,0.2598971227327686,0.04469136705205085,Wednesday,TEC2,#2 cluster
6610,Laurenluz,GriffGreen,joining commons stack simulator sync yesterday continuing push project finish line,Telegram,cs ddev team,0.001588952030595433,0.009930950191221456,0.16551583652035762,0.500766851618323,0.25085088591028065,0.0713465237292218,Wednesday,TEC5,#2 cluster
6611,Laurenluz,GriffGreen,joining commons stack simulator sync sooooo close issues tackle,Telegram,cs ddev team,0.001588952030595433,0.009930950191221456,0.16551583652035762,0.500766851618323,0.25085088591028065,0.0713465237292218,Wednesday,TEC5,#2 cluster
6612,metaverde,iviangita,joining cagatio event last thursday,Telegram,te praise,0.0015526844760474618,0.006469518650197758,0.2156506216732586,0.48676080055473864,0.24383478577188453,0.045731588873873,Sunday,TEC1,#2 cluster
